procs,n,time,iters,converged
16,800,0.004751920700073242,5,1
8,800,0.005085945129394531,7,1
16,800,0.002660036087036133,5,1
16,800,0.002825021743774414,5,1
16,800,0.005383014678955078,6,1
16,800,0.002696990966796875,5,1
16,800,0.0027861595153808594,5,1
16,800,0.005249977111816406,6,1
16,800,0.0026769638061523438,5,1
16,800,0.008648872375488281,6,1
16,800,0.006123065948486328,5,1
16,800,0.0035851001739501953,7,1
2,4096,0.15385985374450684,23,1
2,4096,0.10481500625610352,17,1
2,4096,0.14136695861816406,23,1
4,4096,0.05145001411437988,15,1
2,4096,0.14261698722839355,23,1
4,4096,0.039730072021484375,11,1
2,4096,0.10422706604003906,16,1
4,4096,0.07578396797180176,23,1
2,4096,0.15079689025878906,23,1
4,4096,0.06270098686218262,19,1
2,4096,0.14391684532165527,23,1
4,4096,0.056677818298339844,17,1
2,4096,0.10785889625549316,17,1
4,4096,0.060353994369506836,18,1
2,4096,0.13053011894226074,20,1
4,4096,0.08678293228149414,25,1
2,4096,0.1437067985534668,22,1
4,4096,0.08852100372314453,24,1
2,4096,0.09404802322387695,14,1
8,4096,0.0510869026184082,21,1
4,4096,0.09342193603515625,23,1
2,4096,0.11245584487915039,17,1
4,4096,0.06667494773864746,20,1
2,4096,0.10961008071899414,17,1
8,4096,0.04442596435546875,22,1
4,4096,0.0912621021270752,26,1
2,4096,0.138045072555542,22,1
4,4096,0.05161690711975098,16,1
2,4096,0.16584300994873047,25,1
8,4096,0.047879934310913086,22,1
4,4096,0.059905052185058594,17,1
2,4096,0.1306149959564209,20,1
4,4096,0.06804084777832031,21,1
2,4096,0.13340520858764648,22,1
8,4096,0.02733016014099121,14,1
4,4096,0.07195115089416504,22,1
2,4096,0.0912621021270752,14,1
4,4096,0.08464694023132324,22,1
2,4096,0.11502194404602051,18,1
8,4096,0.049957990646362305,22,1
4,4096,0.0413510799407959,12,1
2,4096,0.11695098876953125,18,1
4,4096,0.06926083564758301,17,1
2,4096,0.13799118995666504,23,1
8,4096,0.04926705360412598,23,1
2,4096,0.15855884552001953,26,1
4,4096,0.0728151798248291,20,1
2,4096,0.09368491172790527,14,1
4,4096,0.07654380798339844,23,1
8,4096,0.03735685348510742,18,1
2,4096,0.10973000526428223,17,1
4,4096,0.08215522766113281,22,1
2,4096,0.10831904411315918,17,1
4,4096,0.07099699974060059,15,1
8,4096,0.026150941848754883,13,1
2,4096,0.08081698417663574,12,1
4,4096,0.06813907623291016,21,1
2,4096,0.10352611541748047,16,1
16,4096,0.025263071060180664,20,1
4,4096,0.08829808235168457,26,1
2,4096,0.11254692077636719,17,1
8,4096,0.03494906425476074,15,1
4,4096,0.0798349380493164,24,1
2,4096,0.10779905319213867,15,1
16,4096,0.027889013290405273,22,1
4,4096,0.0544278621673584,16,1
2,4096,0.14922785758972168,23,1
8,4096,0.036062002182006836,17,1
4,4096,0.06266212463378906,19,1
2,4096,0.1266629695892334,21,1
16,4096,0.0188748836517334,13,1
4,4096,0.08272290229797363,23,1
2,4096,0.109954833984375,18,1
8,4096,0.05179190635681152,23,1
4,4096,0.061331987380981445,19,1
2,4096,0.11779308319091797,18,1
16,4096,0.023247957229614258,18,1
2,4096,0.14332103729248047,22,1
4,4096,0.08902192115783691,25,1
8,4096,0.05143594741821289,21,1
2,4096,0.10423398017883301,16,1
4,4096,0.04723095893859863,14,1
16,4096,0.022062063217163086,15,1
2,4096,0.1302938461303711,20,1
4,4096,0.08486700057983398,22,1
8,4096,0.03441309928894043,17,1
4,4096,0.052636146545410156,16,1
2,4096,0.1618349552154541,25,1
16,4096,0.022181034088134766,17,1
2,4096,0.15047693252563477,24,1
4,4096,0.08710312843322754,24,1
8,4096,0.03707098960876465,19,1
2,4096,0.09432792663574219,14,1
4,4096,0.07712411880493164,24,1
16,4096,0.03820395469665527,20,1
2,4096,0.1539759635925293,24,1
4,4096,0.06740307807922363,17,1
8,4096,0.0447239875793457,17,1
2,4096,0.10415291786193848,16,1
4,4096,0.06555700302124023,19,1
2,4096,0.13524889945983887,21,1
4,4096,0.06298613548278809,17,1
16,4096,0.02760004997253418,22,1
8,4096,0.03588104248046875,16,1
2,4096,0.12464785575866699,19,1
4,4096,0.08421492576599121,25,1
2,4096,0.11544108390808105,17,1
4,4096,0.0826120376586914,25,1
8,4096,0.049334049224853516,22,1
16,4096,0.026676177978515625,17,1
2,4096,0.09595394134521484,15,1
4,4096,0.04694104194641113,14,1
2,4096,0.13258099555969238,21,1
16,4096,0.022356033325195312,18,1
8,4096,0.04244089126586914,20,1
4,4096,0.08695387840270996,24,1
2,4096,0.1573011875152588,25,1
4,4096,0.08072090148925781,24,1
2,4096,0.14647603034973145,24,1
8,4096,0.050282955169677734,24,1
16,4096,0.03419995307922363,17,1
4,4096,0.056138038635253906,16,1
2,4096,0.10965180397033691,17,1
2,1016,0.011038064956665039,6,1
4,4096,0.060244083404541016,18,1
2,4096,0.12232208251953125,20,1
2,1016,0.009977102279663086,4,1
8,4096,0.041198015213012695,21,1
4,4096,0.07172799110412598,18,1
2,4096,0.12191581726074219,18,1
16,4096,0.02317500114440918,16,1
2,1016,0.00973200798034668,5,1
2,4096,0.11622190475463867,19,1
4,4096,0.07569694519042969,23,1
2,1016,0.009891986846923828,5,1
8,4096,0.041177988052368164,19,1
2,4096,0.14772391319274902,23,1
2,1016,0.011007070541381836,6,1
4,4096,0.08890509605407715,26,1
16,4096,0.013535022735595703,11,1
2,1016,0.011115074157714844,5,1
2,4096,0.16027402877807617,24,1
4,4096,0.07865786552429199,24,1
2,1016,0.011616945266723633,6,1
8,4096,0.03196597099304199,16,1
2,4096,0.15040898323059082,24,1
4,4096,0.04362893104553223,12,1
16,4096,0.03254294395446777,21,1
2,1016,0.011586904525756836,5,1
2,4096,0.13190293312072754,22,1
4,4096,0.07638692855834961,22,1
8,4096,0.04714608192443848,21,1
2,1016,0.008662939071655273,4,1
2,4096,0.11212301254272461,17,1
4,4096,0.07358694076538086,21,1
16,4096,0.02287602424621582,17,1
2,1016,0.008265972137451172,4,1
2,4096,0.10563206672668457,16,1
4,4096,0.07442903518676758,17,1
2,1016,0.009804010391235352,5,1
8,4096,0.04409003257751465,20,1
2,4096,0.08500099182128906,13,1
4,4096,0.06407403945922852,19,1
2,1016,0.019269943237304688,9,1
16,4096,0.029543161392211914,21,1
2,4096,0.11417794227600098,17,1
4,4096,0.06196904182434082,17,1
4,1016,0.008043050765991211,5,1
8,4096,0.05901813507080078,23,1
2,1016,0.012982845306396484,6,1
2,4096,0.12381982803344727,20,1
4,4096,0.058686017990112305,18,1
16,4096,0.026571035385131836,21,1
2,1016,0.009752035140991211,4,1
4,1016,0.00577092170715332,5,1
8,1016,0.009608983993530273,9,1
2,4096,0.09904098510742188,15,1
4,4096,0.09464788436889648,25,1
2,1016,0.009933948516845703,5,1
8,4096,0.062293052673339844,26,1
4,1016,0.0048389434814453125,4,1
2,4096,0.14435195922851562,23,1
2,1016,0.014285087585449219,7,1
4,4096,0.0639638900756836,20,1
16,4096,0.0362398624420166,22,1
8,1016,0.005063056945800781,5,1
4,1016,0.005035877227783203,4,1
2,4096,0.1516890525817871,24,1
2,1016,0.00986790657043457,5,1
4,4096,0.05891084671020508,17,1
8,4096,0.024595975875854492,11,1
4,1016,0.005815982818603516,5,1
2,4096,0.09398412704467773,14,1
2,1016,0.011475086212158203,6,1
4,4096,0.07048392295837402,22,1
16,4096,0.03190898895263672,16,1
4,1016,0.006093025207519531,5,1
8,1016,0.0056688785552978516,7,1
2,4096,0.1304149627685547,21,1
2,1016,0.012544870376586914,5,1
8,4096,0.026620864868164062,13,1
4,4096,0.08335590362548828,23,1
4,1016,0.0063898563385009766,6,1
2,4096,0.134505033493042,21,1
2,1016,0.012679815292358398,5,1
4,4096,0.04600191116333008,13,1
2,1016,0.012355804443359375,5,1
16,4096,0.017124176025390625,14,1
4,1016,0.006094217300415039,5,1
8,1016,0.007066011428833008,6,1
2,4096,0.15269804000854492,24,1
8,4096,0.040299177169799805,17,1
4,4096,0.07038283348083496,20,1
2,1016,0.009907960891723633,5,1
2,4096,0.13228893280029297,21,1
4,1016,0.006270170211791992,6,1
4,4096,0.05677199363708496,16,1
2,1016,0.0084991455078125,4,1
2,4096,0.11599516868591309,17,1
4,1016,0.004997968673706055,4,1
8,1016,0.005565166473388672,4,1
16,1016,0.008829116821289062,7,1
16,4096,0.02629709243774414,19,1
8,4096,0.037889957427978516,19,1
2,1016,0.011535167694091797,6,1
4,4096,0.06458616256713867,19,1
4,1016,0.0064198970794677734,6,1
2,4096,0.16979694366455078,25,1
2,1016,0.010627985000610352,5,1
4,4096,0.08879494667053223,24,1
4,1016,0.007057905197143555,6,1
8,1016,0.005933046340942383,7,1
2,4096,0.158250093460083,25,1
8,4096,0.04966115951538086,23,1
16,1016,0.012708902359008789,9,1
16,4096,0.027419090270996094,20,1
2,1016,0.009695053100585938,5,1
4,4096,0.06014704704284668,18,1
4,1016,0.007313966751098633,7,1
2,4096,0.17405486106872559,26,1
2,1016,0.010334968566894531,5,1
4,4096,0.06392621994018555,19,1
4,1016,0.009315013885498047,7,1
8,1016,0.005738973617553711,7,1
2,4096,0.09241580963134766,14,1
8,4096,0.04900002479553223,23,1
2,1016,0.012889862060546875,7,1
16,4096,0.024790048599243164,16,1
16,1016,0.15528011322021484,300,0
4,4096,0.06357693672180176,19,1
4,1016,0.004575014114379883,4,1
2,1016,0.01179194450378418,6,1
2,4096,0.15636587142944336,23,1
4,4096,0.06338191032409668,19,1
4,1016,0.004725933074951172,4,1
8,1016,0.008049964904785156,8,1
2,1016,0.012967109680175781,7,1
2,4096,0.10937309265136719,17,1
8,4096,0.04570794105529785,20,1
16,4096,0.013917922973632812,10,1
4,4096,0.06664609909057617,20,1
16,1016,0.18088102340698242,300,0
2,1016,0.014964103698730469,5,1
4,1016,0.006712913513183594,6,1
2,4096,0.15438294410705566,25,1
4,4096,0.08576488494873047,23,1
8,1016,0.0028820037841796875,3,1
2,1016,0.010104179382324219,5,1
4,1016,0.007270097732543945,6,1
8,4096,0.054093122482299805,25,1
2,4096,0.1241910457611084,18,1
16,4096,0.010977029800415039,7,1
4,4096,0.05916285514831543,18,1
2,1016,0.014642000198364258,8,1
4,1016,0.007848978042602539,7,1
2,4096,0.13418793678283691,20,1
16,1016,0.004562854766845703,4,1
2,1016,0.010345935821533203,5,1
4,4096,0.06578493118286133,13,1
4,1016,0.0058019161224365234,5,1
8,4096,0.05448198318481445,23,1
8,1016,0.005405902862548828,5,1
2,4096,0.1399991512298584,20,1
2,1016,0.011746883392333984,6,1
16,4096,0.026684045791625977,21,1
4,4096,0.07722997665405273,24,1
4,1016,0.006736040115356445,6,1
2,4096,0.14475703239440918,23,1
16,1016,0.0036149024963378906,6,1
2,1016,0.016726970672607422,9,1
4,1016,0.006816864013671875,6,1
4,4096,0.0673220157623291,20,1
8,4096,0.04569888114929199,21,1
8,1016,0.0093231201171875,9,1
2,4096,0.12970709800720215,22,1
2,1016,0.011224031448364258,6,1
4,4096,0.07358407974243164,23,1
16,4096,0.02916693687438965,21,1
4,1016,0.005594968795776367,5,1
2,4096,0.15075182914733887,23,1
16,1016,0.007116079330444336,7,1
2,1016,0.014455080032348633,7,1
4,1016,0.007184028625488281,5,1
4,4096,0.08392095565795898,23,1
8,4096,0.042204856872558594,18,1
8,1016,0.004957914352416992,6,1
2,4096,0.13110804557800293,19,1
2,1016,0.011693000793457031,6,1
4,1016,0.006315946578979492,6,1
4,4096,0.07006096839904785,22,1
16,4096,0.02851080894470215,22,1
2,4096,0.12364983558654785,19,1
2,1016,0.012463092803955078,5,1
16,1016,0.003776073455810547,4,1
8,4096,0.02486395835876465,12,1
8,1016,0.003615140914916992,4,1
2,1016,0.015433073043823242,6,1
4,4096,0.08401107788085938,24,1
2,4096,0.15984702110290527,24,1
4,1016,0.005589962005615234,5,1
2,1016,0.014264106750488281,6,1
16,4096,0.033599138259887695,16,1
4,4096,0.06446599960327148,20,1
2,4096,0.1461789608001709,23,1
16,1016,0.007803201675415039,9,1
8,1016,0.008465051651000977,7,1
8,4096,0.04891514778137207,25,1
2,1016,0.014290094375610352,7,1
4,1016,0.007484912872314453,7,1
2,4096,0.1176300048828125,18,1
4,4096,0.08494806289672852,24,1
2,1016,0.012671947479248047,6,1
4,1016,0.006794929504394531,6,1
16,4096,0.024558067321777344,18,1
2,4096,0.07262802124023438,11,1
4,4096,0.08499407768249512,23,1
2,1016,0.010776996612548828,5,1
8,1016,0.004359006881713867,5,1
8,4096,0.052345991134643555,23,1
16,1016,0.0038259029388427734,3,1
4,1016,0.006689786911010742,6,1
2,4096,0.14549016952514648,24,1
2,1016,0.017045021057128906,7,1
4,4096,0.05373096466064453,16,1
4,1016,0.004778861999511719,4,1
2,4096,0.1509230136871338,23,1
16,4096,0.02448296546936035,20,1
2,1016,0.012211084365844727,6,1
4,4096,0.059938907623291016,17,1
8,4096,0.0514979362487793,20,1
8,1016,0.006757020950317383,7,1
4,1016,0.006825923919677734,6,1
16,1016,0.009990930557250977,4,1
2,4096,0.11129093170166016,17,1
2,1016,0.00840902328491211,4,1
4,4096,0.0481719970703125,13,1
4,1016,0.007697105407714844,7,1
2,4096,0.12804698944091797,19,1
2,1016,0.012212991714477539,6,1
16,4096,0.025773048400878906,18,1
4,4096,0.06037712097167969,18,1
8,4096,0.04931282997131348,20,1
8,1016,0.004999876022338867,6,1
4,1016,0.007097959518432617,6,1
16,1016,0.002574920654296875,4,1
2,1016,0.009109020233154297,4,1
2,4096,0.13095998764038086,20,1
2,200,0.003337860107421875,5,1
4,4096,0.07313013076782227,22,1
4,1016,0.00761103630065918,7,1
2,1016,0.014089822769165039,6,1
2,4096,0.11597895622253418,18,1
2,200,0.003359079360961914,5,1
16,4096,0.02085089683532715,16,1
4,4096,0.05837416648864746,17,1
8,4096,0.034197092056274414,16,1
8,1016,0.0035572052001953125,4,1
4,1016,0.006731986999511719,6,1
2,1016,0.012823104858398438,6,1
2,4096,0.12308406829833984,20,1
2,200,0.0024459362030029297,4,1
16,1016,0.005378007888793945,5,1
2,1016,0.008592844009399414,4,1
4,4096,0.057543039321899414,17,1
4,1016,0.00670313835144043,6,1
2,4096,0.08515810966491699,13,1
2,200,0.001987934112548828,3,1
2,1016,0.011634111404418945,6,1
8,4096,0.03889799118041992,18,1
16,4096,0.020747900009155273,12,1
4,4096,0.06066703796386719,17,1
4,1016,0.004940986633300781,4,1
2,4096,0.14383697509765625,24,1
2,200,0.0029969215393066406,5,1
8,1016,0.007727146148681641,6,1
16,1016,0.0025119781494140625,4,1
2,1016,0.014255046844482422,6,1
2,200,0.0029299259185791016,5,1
4,4096,0.05585908889770508,17,1
2,4096,0.15726304054260254,24,1
4,1016,0.006665945053100586,6,1
2,1016,0.011766910552978516,6,1
8,4096,0.03201103210449219,15,1
2,200,0.0025157928466796875,4,1
16,4096,0.024944067001342773,14,1
4,4096,0.08171296119689941,23,1
2,4096,0.13613414764404297,21,1
4,1016,0.009558916091918945,9,1
8,1016,0.005892038345336914,7,1
16,1016,0.00513911247253418,9,1
2,1016,0.014773845672607422,8,1
2,200,0.0024819374084472656,4,1
4,1016,0.004598855972290039,4,1
4,4096,0.06279110908508301,19,1
2,1016,0.010397195816040039,4,1
2,200,0.0023920536041259766,4,1
8,4096,0.03284001350402832,16,1
16,4096,0.017822980880737305,13,1
4,4096,0.07284116744995117,20,1
4,1016,0.006002187728881836,5,1
8,1016,0.007212162017822266,6,1
2,1016,0.012354850769042969,4,1
2,200,0.0029900074005126953,5,1
16,1016,0.0060918331146240234,6,1
4,4096,0.0798330307006836,23,1
4,1016,0.005616903305053711,5,1
2,1016,0.011696100234985352,6,1
2,200,0.00632786750793457,5,1
8,4096,0.046785831451416016,21,1
4,4096,0.05114912986755371,15,1
16,4096,0.020093917846679688,15,1
2,1016,0.012195110321044922,4,1
8,1016,0.005753993988037109,7,1
4,1016,0.008777141571044922,7,1
2,200,0.0019979476928710938,3,1
16,1016,0.013534069061279297,25,1
4,4096,0.04741406440734863,14,1
2,200,0.0020530223846435547,3,1
2,1016,0.010050773620605469,5,1
4,1016,0.006536006927490234,6,1
8,4096,0.03652501106262207,16,1
2,200,0.0021800994873046875,3,1
4,4096,0.07360601425170898,22,1
2,1016,0.010341167449951172,5,1
4,1016,0.00486302375793457,4,1
8,1016,0.0064849853515625,8,1
16,4096,0.027820110321044922,16,1
2,200,0.002466917037963867,4,1
16,1016,0.006260871887207031,6,1
2,1016,0.02225780487060547,10,1
4,4096,0.08228015899658203,24,1
4,1016,0.007561922073364258,7,1
8,4096,0.02464580535888672,12,1
2,200,0.0023810863494873047,4,1
2,1016,0.011639118194580078,6,1
8,1016,0.005876064300537109,6,1
4,1016,0.004804134368896484,4,1
16,4096,0.028129100799560547,21,1
2,200,0.0018799304962158203,2,1
2,1016,0.008947134017944336,4,1
16,1016,0.004992008209228516,6,1
4,200,0.0017969608306884766,4,1
4,1016,0.00580286979675293,5,1
8,200,0.0049440860748291016,6,1
2,200,0.001483917236328125,2,1
2,1016,0.009636163711547852,4,1
8,1016,0.006987810134887695,6,1
4,200,0.001146078109741211,2,1
4,1016,0.00932002067565918,6,1
16,4096,0.019549846649169922,13,1
8,4096,0.05166888236999512,24,1
2,200,0.0020780563354492188,3,1
2,1016,0.00845479965209961,4,1
4,200,0.0018711090087890625,4,1
4,1016,0.0057659149169921875,5,1
16,1016,0.024621963500976562,25,1
2,200,0.0029358863830566406,5,1
2,1016,0.009692192077636719,5,1
8,200,0.004297971725463867,5,1
4,200,0.002162933349609375,5,1
8,1016,0.005730867385864258,4,1
4,1016,0.007881879806518555,7,1
2,200,0.0016620159149169922,2,1
8,4096,0.029492855072021484,14,1
2,1016,0.010773181915283203,5,1
4,200,0.0014901161193847656,3,1
16,4096,0.021578073501586914,16,1
4,1016,0.004792928695678711,4,1
2,200,0.0019249916076660156,3,1
16,1016,0.0031249523162841797,5,1
2,1016,0.014183998107910156,6,1
8,200,0.003947019577026367,4,1
8,1016,0.004355907440185547,4,1
4,200,0.002524852752685547,6,1
4,1016,0.005756855010986328,5,1
2,200,0.001953125,3,1
2,1016,0.013674020767211914,7,1
8,4096,0.033772945404052734,16,1
4,200,0.0010981559753417969,2,1
16,4096,0.0256960391998291,14,1
4,1016,0.0057790279388427734,5,1
2,200,0.0015709400177001953,2,1
2,1016,0.013279199600219727,7,1
16,1016,0.007146120071411133,7,1
8,200,0.0016739368438720703,3,1
8,1016,0.0041599273681640625,4,1
4,200,0.0022330284118652344,5,1
4,1016,0.0071620941162109375,5,1
2,200,0.002165079116821289,3,1
2,1016,0.01161813735961914,5,1
8,4096,0.021209001541137695,10,1
4,200,0.0020809173583984375,5,1
2,1016,0.015765905380249023,6,1
4,1016,0.006658077239990234,6,1
2,200,0.0029001235961914062,5,1
16,4096,0.025654077529907227,20,1
16,1016,0.004626035690307617,8,1
8,200,0.0035429000854492188,4,1
8,1016,0.006478071212768555,7,1
4,200,0.0024919509887695312,6,1
2,1016,0.00947713851928711,4,1
2,200,0.0019621849060058594,3,1
4,1016,0.00757908821105957,4,1
8,4096,0.041989803314208984,21,1
4,200,0.002196073532104492,4,1
2,200,0.003492116928100586,6,1
2,1016,0.014091014862060547,6,1
4,1016,0.005892038345336914,5,1
16,4096,0.03850698471069336,21,1
8,200,0.004240989685058594,5,1
16,1016,0.008404016494750977,7,1
8,1016,0.006176948547363281,5,1
4,200,0.0018460750579833984,4,1
4,1016,0.006721973419189453,6,1
2,200,0.0029909610748291016,5,1
2,1016,0.010208845138549805,5,1
8,4096,0.032135963439941406,16,1
4,200,0.001422882080078125,2,1
2,200,0.0020570755004882812,3,1
4,1016,0.006709098815917969,6,1
2,1016,0.011509895324707031,6,1
16,4096,0.01923084259033203,15,1
4,200,0.0024900436401367188,5,1
8,200,0.0021200180053710938,4,1
2,200,0.001920938491821289,3,1
8,1016,0.006020069122314453,7,1
16,1016,0.004030942916870117,5,1
2,1016,0.00953984260559082,4,1
4,1016,0.014130115509033203,6,1
8,4096,0.04355287551879883,21,1
4,200,0.001438140869140625,3,1
2,200,0.00401616096496582,5,1
2,1016,0.008297920227050781,4,1
4,1016,0.005746126174926758,5,1
8,200,0.0015361309051513672,3,1
16,4096,0.0208590030670166,17,1
2,200,0.002959012985229492,5,1
2,1016,0.014496088027954102,6,1
8,1016,0.005368947982788086,6,1
4,200,0.001772165298461914,4,1
16,1016,0.007193088531494141,13,1
4,1016,0.006165981292724609,5,1
8,4096,0.029224157333374023,14,1
16,200,0.004669904708862305,6,1
4,200,0.001260995864868164,2,1
2,200,0.0019271373748779297,3,1
2,1016,0.010359048843383789,5,1
4,1016,0.0074310302734375,7,1
8,200,0.0047609806060791016,6,1
4,200,0.003184080123901367,3,1
2,200,0.0058748722076416016,5,1
2,1016,0.010175943374633789,4,1
16,4096,0.03944706916809082,23,1
8,1016,0.004628181457519531,5,1
4,1016,0.008435964584350586,5,1
8,4096,0.046591997146606445,23,1
16,1016,0.004945993423461914,5,1
16,200,0.002457857131958008,6,1
4,200,0.0017819404602050781,4,1
2,200,0.002577066421508789,3,1
2,1016,0.012610912322998047,6,1
4,1016,0.0068700313568115234,6,1
2,200,0.0035560131072998047,5,1
2,1016,0.013540029525756836,5,1
4,200,0.003278017044067383,5,1
8,200,0.002271890640258789,5,1
8,1016,0.006176948547363281,5,1
16,4096,0.0269010066986084,22,1
4,1016,0.005193948745727539,4,1
8,4096,0.042970895767211914,20,1
16,1016,0.007351875305175781,10,1
2,200,0.003022909164428711,5,1
16,200,0.0014541149139404297,3,1
2,1016,0.012295007705688477,5,1
4,200,0.0017709732055664062,4,1
4,1016,0.005528926849365234,5,1
2,200,0.0024709701538085938,4,1
2,1016,0.008340835571289062,4,1
4,200,0.002192974090576172,5,1
8,200,0.0015950202941894531,3,1
8,1016,0.0057599544525146484,6,1
16,4096,0.0298459529876709,19,1
8,4096,0.04926013946533203,21,1
4,1016,0.0056569576263427734,5,1
2,200,0.003432035446166992,6,1
2,1016,0.014824151992797852,8,1
16,200,0.0014290809631347656,3,1
4,200,0.0014820098876953125,3,1
16,1016,0.009450912475585938,7,1
2,200,0.00477290153503418,5,1
4,1016,0.009932994842529297,6,1
2,1016,0.011060953140258789,5,1
4,200,0.002190113067626953,5,1
8,200,0.0034308433532714844,3,1
8,1016,0.003638029098510742,4,1
2,200,0.0039060115814208984,4,1
2,1016,0.0143280029296875,7,1
4,1016,0.008476972579956055,8,1
16,4096,0.024044036865234375,19,1
8,4096,0.04461312294006348,21,1
16,200,0.0013871192932128906,3,1
4,200,0.0021369457244873047,5,1
16,1016,0.002650022506713867,3,1
2,200,0.0035049915313720703,5,1
2,1016,0.01147317886352539,6,1
4,1016,0.005747079849243164,5,1
8,200,0.0032892227172851562,8,1
8,1016,0.005338191986083984,5,1
4,200,0.001825094223022461,4,1
2,200,0.002827882766723633,4,1
2,1016,0.011821985244750977,6,1
4,1016,0.006412982940673828,6,1
8,4096,0.042530059814453125,21,1
16,4096,0.030458927154541016,22,1
4,200,0.0025358200073242188,6,1
16,200,0.0018470287322998047,4,1
2,200,0.00296783447265625,4,1
2,1016,0.011916875839233398,6,1
16,1016,0.007318019866943359,9,1
4,1016,0.005728960037231445,4,1
8,200,0.0022430419921875,5,1
2,200,0.0030438899993896484,5,1
4,200,0.002471923828125,6,1
2,1016,0.009946107864379883,5,1
8,1016,0.011296987533569336,12,1
4,1016,0.00666499137878418,6,1
8,4096,0.051918983459472656,25,1
2,200,0.003113985061645508,4,1
4,200,0.0015299320220947266,3,1
2,1016,0.010761022567749023,5,1
16,200,0.002936840057373047,7,1
16,4096,0.03121209144592285,25,1
4,1016,0.0065310001373291016,6,1
16,1016,0.004258871078491211,6,1
2,200,0.002126932144165039,3,1
8,200,0.004765033721923828,6,1
2,1016,0.011075973510742188,5,1
4,200,0.003977060317993164,4,1
8,1016,0.0038368701934814453,4,1
4,1016,0.005738019943237305,5,1
8,4096,0.04689812660217285,21,1
2,200,0.003010988235473633,5,1
2,1016,0.01373291015625,5,1
16,200,0.0024309158325195312,6,1
4,200,0.0021820068359375,5,1
16,4096,0.02860403060913086,21,1
4,1016,0.006567955017089844,6,1
2,200,0.0029931068420410156,5,1
2,1016,0.013089895248413086,5,1
8,200,0.0027549266815185547,6,1
16,1016,0.006510019302368164,3,1
4,200,0.0014491081237792969,3,1
8,1016,0.005518913269042969,4,1
4,1016,0.010514020919799805,10,1
2,200,0.0031280517578125,5,1
8,4096,0.05426597595214844,26,1
2,1016,0.011425971984863281,5,1
4,200,0.0022330284118652344,5,1
16,200,0.0018568038940429688,4,1
2,200,0.0031719207763671875,5,1
4,1016,0.005887031555175781,5,1
16,4096,0.02465510368347168,19,1
8,200,0.0023679733276367188,5,1
4,200,0.0037031173706054688,4,1
16,1016,0.003942012786865234,5,1
8,1016,0.005002021789550781,6,1
2,200,0.0028731822967529297,5,1
4,1016,0.005602121353149414,5,1
8,4096,0.04202008247375488,21,1
4,200,0.0014748573303222656,3,1
16,200,0.002508878707885742,6,1
4,1016,0.0058441162109375,5,1
2,200,0.0033779144287109375,4,1
16,4096,0.02872610092163086,19,1
8,200,0.002056121826171875,2,1
4,200,0.0020978450775146484,5,1
2,200,0.004517078399658203,5,1
8,1016,0.00751805305480957,4,1
16,1016,0.00515294075012207,5,1
4,1016,0.006812095642089844,6,1
4,200,0.001489877700805664,3,1
2,200,0.0027840137481689453,5,1
4,1016,0.004583120346069336,4,1
16,200,0.004822969436645508,5,1
16,4096,0.021123886108398438,11,1
4,200,0.0010800361633300781,2,1
2,200,0.003910064697265625,5,1
8,200,0.0020749568939208984,4,1
8,1016,0.0060520172119140625,7,1
4,1016,0.007798910140991211,6,1
16,1016,0.005145072937011719,7,1
4,200,0.0017399787902832031,3,1
2,200,0.002768993377685547,3,1
4,1016,0.005607128143310547,5,1
16,200,0.0017690658569335938,4,1
4,200,0.002498149871826172,6,1
2,200,0.002810955047607422,5,1
16,4096,0.015362977981567383,12,1
8,200,0.003049135208129883,7,1
8,1016,0.0075299739837646484,7,1
4,1016,0.00892496109008789,6,1
4,200,0.0017528533935546875,4,1
16,1016,0.007803916931152344,10,1
2,200,0.00509190559387207,5,1
16,200,0.002780914306640625,7,1
4,1016,0.004742145538330078,4,1
4,200,0.0014522075653076172,3,1
2,200,0.002701997756958008,5,1
8,200,0.004450798034667969,6,1
16,4096,0.03787803649902344,22,1
8,1016,0.003835916519165039,4,1
4,1016,0.008289098739624023,6,1
2,200,0.004581928253173828,5,1

16,1016,0.002722024917602539,3,1
4,1016,0.0035598278045654297,3,1
4,200,0.0018742084503173828,4,1
2,200,0.004606008529663086,5,1
16,200,0.0016629695892333984,3,1
8,200,0.0031130313873291016,7,1
16,4096,0.03186607360839844,19,1
8,1016,0.0061910152435302734,4,1
4,1016,0.014880180358886719,7,1
4,200,0.002151012420654297,5,1
2,200,0.0038399696350097656,4,1
2,200,0.002768993377685547,3,1
16,1016,0.2893869876861572,8,1
4,1016,0.004705190658569336,4,1
4,200,0.0024280548095703125,5,1
16,200,0.0015020370483398438,3,1
8,200,0.0023980140686035156,4,1
2,200,0.0024170875549316406,2,1
8,1016,0.005470991134643555,6,1
4,1016,0.007976055145263672,7,1
16,4096,0.023785829544067383,17,1
4,200,0.002534151077270508,5,1
2,200,0.0029990673065185547,4,1
4,200,0.0011410713195800781,2,1
4,1016,0.007236003875732422,7,1
16,1016,0.0040590763092041016,5,1
16,200,0.0016939640045166016,4,1
2,200,0.003603219985961914,3,1
8,200,0.00385284423828125,4,1
8,1016,0.004638195037841797,5,1
4,200,0.001486063003540039,3,1
4,1016,0.012865066528320312,5,1
16,4096,0.026752948760986328,21,1
2,200,0.0031151771545410156,3,1
4,200,0.0017588138580322266,4,1
